fight_id,date,name,round,title,method,sig_attempts,sig_strikes,strike_attempts,strikes,td_attempts,takedowns,sub_attempts,pass,reversals,head_attempts,head,body_attempts,body,leg_attempts,leg,distance_attempts,distance,clinch_attempts,clinch,ground_attempts,ground,win/loss
3893,1996,Don Frye,1,yes,Submission,18,6,18,6,0,0,2,1,0,18,6,0,0,0,0,16,5,1,0,1,1,W
3894,1996,Steve Nelmark,1,no,KO/TKO,2,2,2,2,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,L
3894,1996,David Abbott,1,no,KO/TKO,17,9,21,13,1,1,0,1,0,17,9,0,0,0,0,1,1,16,8,0,0,W
3895,1996,Mark Hall,1,no,Submission,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,L
3895,1996,Don Frye,1,no,Submission,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
3896,1996,Brian Johnston,1,no,Submission,3,1,15,12,0,0,0,0,0,2,0,0,0,1,1,3,1,0,0,0,0,L
3896,1996,Ken Shamrock,1,no,Submission,39,22,91,70,1,1,1,0,0,38,21,1,1,0,0,1,0,0,0,38,22,W
3897,1996,Paul Varelans,1,no,KO/TKO,28,21,129,101,0,0,0,1,0,26,19,2,2,0,0,0,0,12,9,16,12,L
3897,1996,Kimo Leopoldo,1,no,KO/TKO,11,9,33,25,3,0,0,0,1,10,9,0,0,1,0,0,0,1,0,10,9,W
3898,1996,Cal Worsham,1,no,KO/TKO,7,5,22,16,0,0,0,0,0,6,4,1,1,0,0,3,1,2,2,2,2,L
3898,1996,David Abbott,1,no,KO/TKO,9,4,17,9,1,0,1,1,0,9,4,0,0,0,0,5,1,0,0,4,3,W
3899,1996,Gary Goodridge,1,no,Submission,26,14,60,45,1,1,0,1,0,23,11,3,3,0,0,5,2,16,9,5,3,L
3899,1996,Don Frye,1,no,Submission,30,16,49,32,0,0,0,0,0,22,10,8,6,0,0,9,2,21,14,0,0,W
3884,1997,Dan Severn,1,yes,Submission,4,2,18,16,3,0,0,0,0,4,2,0,0,0,0,4,2,0,0,0,0,L
3884,1997,Mark Coleman,1,yes,Submission,12,4,21,12,0,0,2,1,0,12,4,0,0,0,0,8,2,0,0,4,2,W
3885,1997,Scott Ferrozzo,1,yes,KO/TKO,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,L
3885,1997,Vitor Belfort,1,yes,KO/TKO,12,9,12,9,0,0,0,0,0,12,9,0,0,0,0,3,2,0,0,9,7,W
3886,1997,Nick Sanzo,1,yes,Submission,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3886,1997,Jerry Bohlander,1,yes,Submission,4,2,5,3,1,1,1,0,0,3,2,0,0,1,0,2,0,2,2,0,0,W
3887,1997,Tra Telligman,1,no,KO/TKO,7,1,7,1,0,0,0,0,0,6,0,1,1,0,0,1,0,6,1,0,0,L
3887,1997,Vitor Belfort,1,no,KO/TKO,29,17,35,23,0,0,0,1,0,29,17,0,0,0,0,4,2,15,5,10,10,W
3888,1997,Jim Mullen,1,no,KO/TKO,5,3,7,4,0,0,0,0,0,5,3,0,0,0,0,3,1,2,2,0,0,L
3888,1997,Scott Ferrozzo,1,no,KO/TKO,42,30,78,63,2,2,1,1,0,35,23,6,6,1,1,3,2,17,11,22,17,W
3889,1997,Wallid Ismail,2,no,Decision,17,1,38,19,10,1,0,0,0,17,1,0,0,0,0,17,1,0,0,0,0,L
3889,1997,Yoshiki Takahashi,2,no,Decision,43,20,99,72,1,1,0,0,0,43,20,0,0,0,0,27,9,6,3,10,8,W
3890,1997,Rainy Martinez,1,no,Submission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3890,1997,Jerry Bohlander,1,no,Submission,3,0,7,4,1,1,1,4,0,0,0,0,0,3,0,3,0,0,0,0,0,W
3875,1997,David Abbott,1,no,KO/TKO,5,2,5,2,1,0,0,0,0,3,0,2,2,0,0,2,0,3,2,0,0,L
3875,1997,Vitor Belfort,1,no,KO/TKO,24,15,25,16,1,1,0,0,0,22,13,2,2,0,0,1,1,11,7,12,7,W
3876,1997,Steven Graham,1,yes,KO/TKO,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3876,1997,Randy Couture,1,yes,KO/TKO,19,16,28,25,1,1,0,4,0,18,15,1,1,0,0,0,0,0,0,19,16,W
3877,1997,Tito Ortiz,1,yes,Submission,19,5,33,19,1,1,0,0,0,19,5,0,0,0,0,15,1,0,0,4,4,L
3877,1997,Guy Mezger,1,yes,Submission,5,0,5,0,1,0,1,0,0,5,0,0,0,0,0,5,0,0,0,0,0,W
3878,1997,Tony Halme,1,no,Submission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3878,1997,Randy Couture,1,no,Submission,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,W
3879,1997,Dmitri Stepanov,1,no,Submission,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,L
3879,1997,Steven Graham,1,no,Submission,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,W
3880,1997,Royce Alger,1,no,Submission,6,3,8,5,1,0,0,1,0,6,3,0,0,0,0,0,0,0,0,6,3,L
3880,1997,Enson Inoue,1,no,Submission,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
3881,1997,Christophe Leninger,2,no,Decision,16,3,32,18,2,0,1,0,0,13,3,0,0,3,0,10,3,6,0,0,0,L
3881,1997,Guy Mezger,2,no,Decision,54,35,110,86,0,0,0,3,0,39,21,6,6,9,8,23,14,19,13,12,8,W
3882,1997,Saeed Hosseini,1,no,KO/TKO,5,1,5,1,0,0,1,0,0,4,0,0,0,1,1,3,1,2,0,0,0,L
3882,1997,Jack Nilson,1,no,KO/TKO,13,11,15,13,0,0,0,3,0,13,11,0,0,0,0,2,0,0,0,11,11,W
3883,1997,Wes Albritton,1,no,KO/TKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3883,1997,Tito Ortiz,1,no,KO/TKO,24,21,31,28,1,1,0,1,0,23,20,1,1,0,0,1,1,0,0,23,20,W
3866,1997,Mark Coleman,3,yes,Decision,43,19,80,47,7,2,2,9,0,43,19,0,0,0,0,6,2,0,0,37,17,L
3866,1997,Maurice Smith,3,yes,Decision,65,55,139,129,0,0,0,0,1,44,34,1,1,20,20,44,36,0,0,21,19,W
3867,1997,Dan Bobish,1,yes,Submission,1,0,7,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,L
3867,1997,Mark Kerr,1,yes,Submission,6,3,7,3,1,1,0,1,0,4,1,0,0,2,2,2,2,0,0,4,1,W
3868,1997,Tony Fryklund,1,yes,Submission,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,L
3868,1997,Kevin Jackson,1,yes,Submission,4,2,5,3,1,1,1,1,0,4,2,0,0,0,0,0,0,0,0,4,2,W
3869,1997,Brian Johnston,1,no,Submission,10,6,10,6,0,0,0,0,0,10,6,0,0,0,0,7,4,3,2,0,0,L
3869,1997,Dan Bobish,1,no,Submission,21,9,24,12,1,1,1,1,0,21,9,0,0,0,0,8,2,6,3,7,4,W
3870,1997,Moti Horenstein,1,no,KO/TKO,2,1,13,10,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,L
3870,1997,Mark Kerr,1,no,KO/TKO,20,14,24,18,1,1,0,1,0,20,14,0,0,0,0,0,0,0,0,20,14,W
3871,1997,Todd Butler,1,no,KO/TKO,4,1,4,1,0,0,0,0,0,4,1,0,0,0,0,4,1,0,0,0,0,L
3871,1997,Kevin Jackson,1,no,KO/TKO,6,3,7,4,1,1,0,1,0,4,3,1,0,1,0,2,0,1,0,3,3,W
3872,1997,Yuri Vaulin,2,no,Decision,5,1,131,114,0,0,0,0,0,5,1,0,0,0,0,5,1,0,0,0,0,L
3872,1997,Joe Moreira,2,no,Decision,9,7,80,76,3,3,0,7,0,8,7,0,0,1,0,1,0,0,0,8,7,W
3873,1997,Sam Fulton,1,no,Submission,1,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,L
3873,1997,Alex Hunter,1,no,Submission,12,7,21,16,1,1,0,3,0,8,4,3,2,1,1,3,2,0,0,9,5,W
3874,1997,Donnie Chappell,1,no,Submission,2,0,8,5,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,L
3874,1997,Tony Fryklund,1,no,Submission,8,5,15,11,1,1,1,2,0,7,4,1,1,0,0,0,0,0,0,8,5,W
3859,1997,David Abbott,1,yes,Submission,22,5,39,17,0,0,0,3,0,22,5,0,0,0,0,8,1,3,2,11,2,L
3859,1997,Maurice Smith,1,yes,Submission,13,12,39,38,0,0,1,0,0,8,7,0,0,5,5,5,5,1,1,7,6,W
3860,1997,Dwayne Cason,1,yes,Submission,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3860,1997,Mark Kerr,1,yes,Submission,7,5,11,9,1,1,1,3,0,6,5,0,0,1,0,1,0,0,0,6,5,W
3861,1997,Vitor Belfort,1,no,KO/TKO,21,6,28,13,1,0,0,0,0,21,6,0,0,0,0,13,1,8,5,0,0,L
3861,1997,Randy Couture,1,no,KO/TKO,43,34,88,77,1,1,1,2,0,40,31,3,3,0,0,5,2,26,22,12,10,W
3862,1997,Carlos Barreto,2,no,Decision,32,11,87,61,4,2,0,1,0,23,6,6,4,3,1,19,2,10,6,3,3,L
3862,1997,Dave Beneteau,2,no,Decision,28,13,69,54,3,3,0,0,0,23,10,3,2,2,1,6,1,6,5,16,7,W
3863,1997,Greg Stott,1,no,KO/TKO,3,0,3,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,L
3863,1997,Mark Kerr,1,no,KO/TKO,2,1,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,W
3864,1997,Houston Dorr,1,no,KO/TKO,2,1,15,11,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,L
3864,1997,Dwayne Cason,1,no,KO/TKO,22,11,36,25,1,1,0,0,0,22,11,0,0,0,0,0,0,0,0,22,11,W
3865,1997,Harry Moskowitz,1,no,Decision,22,12,36,26,1,1,4,0,0,10,2,12,10,0,0,6,0,16,12,0,0,L
3865,1997,Alex Hunter,1,no,Decision,18,11,34,20,5,1,0,3,1,15,8,2,2,1,1,3,3,5,3,10,5,W
3851,1997,Maurice Smith,3,yes,Decision,17,9,26,18,0,0,0,0,0,11,5,2,1,4,3,14,7,2,1,1,1,L
3851,1997,Randy Couture,3,yes,Decision,31,19,66,54,3,3,1,7,0,31,19,0,0,0,0,0,0,0,0,31,19,W
3852,1997,Marcus Silveira,1,yes,Submission,2,1,13,11,1,1,1,0,0,2,1,0,0,0,0,1,0,1,1,0,0,L
3852,1997,Kazushi Sakuraba,1,yes,Submission,2,1,3,2,1,1,2,1,0,2,1,0,0,0,0,1,0,0,0,1,1,W
3853,1997,Joe Charles,1,no,Submission,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,L
3853,1997,Vitor Belfort,1,no,Submission,0,0,0,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,W
3854,1997,Kevin Jackson,1,yes,Submission,3,2,3,2,1,1,0,0,0,2,1,1,1,0,0,3,2,0,0,0,0,L
3854,1997,Frank Shamrock,1,yes,Submission,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,W
3856,1997,Kazushi Sakuraba,1,no,Overturned,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NC
3856,1997,Marcus Silveira,1,no,Overturned,10,4,15,9,1,1,1,0,0,10,4,0,0,0,0,1,0,9,4,0,0,NC
3857,1997,Yoji Anjo,2,no,Decision,9,9,30,29,1,0,1,0,0,1,1,1,1,7,7,8,8,1,1,0,0,L
3857,1997,David Abbott,2,no,Decision,31,13,90,69,4,3,0,1,0,31,13,0,0,0,0,12,6,0,0,19,7,W
3858,1997,Brad Kohler,1,no,Submission,24,12,93,74,6,3,0,2,0,21,9,3,3,0,0,6,3,1,0,17,9,L
3858,1997,Tra Telligman,1,no,Submission,17,6,29,18,0,0,1,0,0,16,5,0,0,1,1,13,6,3,0,1,0,W
3843,1998,Igor Zinoviev,1,yes,KO/TKO,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,L
3843,1998,Frank Shamrock,1,yes,KO/TKO,4,2,4,2,1,1,0,0,0,1,1,0,0,3,1,3,1,0,0,1,1,W
3844,1998,Kimo Leopoldo,2,no,Decision,46,13,60,25,5,2,2,5,0,46,13,0,0,0,0,34,6,0,0,12,7,L
3844,1998,Tsuyoshi Kohsaka,2,no,Decision,75,45,155,113,2,0,0,0,0,58,31,2,2,15,12,51,32,2,2,22,11,W
3845,1998,Chris Brennan,1,yes,Submission,10,2,83,70,1,1,1,1,0,8,1,2,1,0,0,9,1,1,1,0,0,L
3845,1998,Pat Miletich,1,yes,Submission,14,6,77,67,0,0,1,1,0,10,4,2,1,2,1,7,3,0,0,7,3,W
3846,1998,Kevin Jackson,1,no,Submission,25,18,44,35,2,2,0,4,0,20,13,4,4,1,1,9,5,0,0,16,13,L
3846,1998,Jerry Bohlander,1,no,Submission,17,5,21,9,2,0,2,0,0,14,2,0,0,3,3,16,4,0,0,1,1,W
3847,1998,Townsend Saunders,2,no,Decision,34,13,71,46,3,2,0,0,1,25,7,6,5,3,1,2,0,7,6,25,7,L
3847,1998,Pat Miletich,2,no,Decision,27,18,74,64,0,0,1,2,1,14,5,11,11,2,2,12,3,13,13,2,2,W
3848,1998,Eugenio Tadeu,1,no,KO/TKO,24,6,50,32,2,0,0,0,0,15,2,6,1,3,3,11,5,13,1,0,0,L
3848,1998,Mikey Burnett,1,no,KO/TKO,80,42,142,100,1,1,1,0,0,61,25,19,17,0,0,35,12,23,10,22,20,W
3834,1998,Jeremy Horn,2,yes,Submission,25,14,58,45,10,5,0,6,0,19,10,1,1,5,3,13,4,0,0,12,10,L
3834,1998,Frank Shamrock,2,yes,Submission,28,20,129,121,0,0,3,0,2,8,3,15,14,5,3,12,4,8,8,8,8,W
3835,1998,Mark Coleman,2,no,KO/TKO,49,26,79,54,8,3,0,1,0,46,23,1,1,2,2,18,6,7,6,24,14,L
3835,1998,Pete Williams,2,no,KO/TKO,42,22,56,36,0,0,1,0,0,32,13,2,2,8,7,30,14,10,6,2,2,W
3836,1998,Carlos Newton,2,yes,Decision,32,20,43,30,3,2,1,1,0,21,10,2,2,9,8,28,19,4,1,0,0,L
3836,1998,Dan Henderson,2,yes,Decision,42,28,80,65,3,3,0,1,0,40,26,2,2,0,0,10,5,14,10,18,13,W
3837,1998,Hugo Duarte,1,no,KO/TKO,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L
3837,1998,David Abbott,1,no,KO/TKO,16,11,16,11,0,0,0,0,1,16,11,0,0,0,0,0,0,3,2,13,9,W
3838,1998,Joe Pardo,1,no,Submission,11,4,17,10,5,0,1,0,0,7,2,4,2,0,0,10,3,1,1,0,0,L
3838,1998,Mike van Arsdale,1,no,Submission,72,27,94,48,1,1,1,5,0,55,15,10,8,7,4,35,9,4,1,33,17,W
3839,1998,Bob Gilstrap,1,no,Submission,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,L
3839,1998,Carlos Newton,1,no,Submission,1,1,1,1,1,1,3,2,0,1,1,0,0,0,0,0,0,0,0,1,1,W
3840,1998,Allan Goes,2,no,Decision,49,36,56,43,0,0,0,0,0,27,16,4,4,18,16,42,29,6,6,1,1,L
3840,1998,Dan Henderson,2,no,Decision,54,31,77,53,1,1,1,0,0,43,21,10,9,1,1,16,3,25,18,13,10,W
3842,1998,Noe Hernandez,1,no,Decision,38,9,40,11,1,1,0,0,0,37,8,0,0,1,1,25,5,12,3,1,1,L
3842,1998,Chuck Liddell,1,no,Decision,98,46,117,61,2,2,0,2,0,47,13,9,6,42,27,52,20,36,21,10,5,W
3826,1998,John Lober,1,yes,Submission,11,4,18,11,4,3,1,3,0,10,3,0,0,1,1,8,1,0,0,3,3,L
3826,1998,Frank Shamrock,1,yes,Submission,33,23,67,55,0,0,4,1,2,12,5,10,8,11,10,12,8,10,7,11,8,W
3827,1998,Wanderlei Silva,1,no,KO/TKO,2,1,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,L
3827,1998,Vitor Belfort,1,no,KO/TKO,13,7,13,7,0,0,0,0,0,13,7,0,0,0,0,13,7,0,0,0,0,W
3828,1998,David Abbott,1,no,KO/TKO,48,16,69,31,2,1,0,0,0,48,16,0,0,0,0,25,7,14,4,9,5,L
3828,1998,Pedro Rizzo,1,no,KO/TKO,35,24,63,49,0,0,0,0,0,22,12,0,0,13,12,22,17,7,4,6,3,W
3829,1998,Mikey Burnett,3,yes,Decision,43,24,173,145,2,2,2,0,1,20,2,21,20,2,2,12,1,29,23,2,0,L
3829,1998,Pat Miletich,3,yes,Decision,34,19,111,95,9,1,0,0,0,12,2,14,12,8,5,14,4,20,15,0,0,W
3830,1998,Pete Williams,2,no,Decision,67,13,70,15,0,0,0,2,0,52,6,13,7,2,0,64,12,2,1,1,0,L
3830,1998,Tsuyoshi Kohsaka,2,no,Decision,40,14,59,30,5,3,5,8,1,29,7,5,4,6,3,36,11,1,0,3,3,W
3831,1998,Jeremy Horn,1,no,Submission,5,3,13,11,0,0,0,0,0,1,0,4,3,0,0,0,0,5,3,0,0,L
3831,1998,Ebenezer Fontes Braga,1,no,Submission,16,9,26,17,1,1,1,0,0,11,6,3,1,2,2,2,2,10,5,4,2,W
3819,1999,Tsuyoshi Kohsaka,2,no,KO/TKO,47,23,154,120,9,3,0,2,0,38,16,5,4,4,3,14,6,2,2,31,15,L
3819,1999,Bas Rutten,2,no,KO/TKO,61,31,100,70,0,0,0,0,0,50,21,4,3,7,7,42,18,15,9,4,4,W
3820,1999,Jorge Patino,3,yes,Decision,88,19,90,21,6,1,1,1,0,69,5,2,1,17,13,83,16,4,2,1,1,L
3820,1999,Pat Miletich,3,yes,Decision,71,27,115,71,3,3,0,0,0,44,9,9,4,18,14,62,20,4,2,5,5,W
3821,1999,Mark Coleman,2,no,Decision,53,25,86,58,6,2,0,0,0,49,23,1,0,3,2,23,7,1,0,29,18,L
3821,1999,Pedro Rizzo,2,no,Decision,29,16,43,29,0,0,0,0,0,22,9,0,0,7,7,28,15,1,1,0,0,W
3822,1999,Jerry Bohlander,2,no,TKO,25,9,55,39,0,0,0,0,0,17,5,0,0,8,4,20,7,4,1,1,1,L
3822,1999,Tito Ortiz,2,no,TKO,76,37,100,59,7,6,0,4,0,73,35,3,2,0,0,29,12,12,7,35,18,W
3823,1999,Townsend Saunders,2,no,Decision,63,34,70,41,6,0,0,0,0,26,7,15,14,22,13,45,20,18,14,0,0,L
3823,1999,Mikey Burnett,2,no,Decision,135,42,150,57,0,0,1,0,0,119,28,9,9,7,5,89,21,37,19,9,2,W
3824,1999,Darrel Gholar,1,no,Submission,26,4,59,30,1,1,0,2,0,25,3,1,1,0,0,14,0,0,0,12,4,L
3824,1999,Evan Tanner,1,no,Submission,37,24,39,25,1,1,4,1,0,20,10,6,5,11,9,16,10,21,14,0,0,W
3825,1999,Frank Caracci,1,no,KO/TKO,2,0,2,0,2,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,L
3825,1999,Laverne Clark,1,no,KO/TKO,30,15,52,35,2,2,0,3,0,28,13,2,2,0,0,4,1,0,0,26,14,W
3812,1999,Guy Mezger,1,no,KO/TKO,4,2,11,9,0,0,3,0,0,3,1,0,0,1,1,3,1,1,1,0,0,L
3812,1999,Tito Ortiz,1,no,KO/TKO,42,26,111,92,5,2,0,2,0,36,22,6,4,0,0,2,0,6,2,34,24,W
3813,1999,Andre Roberts,1,no,KO/TKO,3,2,3,2,0,0,0,0,0,3,2,0,0,0,0,3,2,0,0,0,0,L
3813,1999,Gary Goodridge,1,no,KO/TKO,14,8,14,8,0,0,0,0,0,12,6,0,0,2,2,11,6,3,2,0,0,W
3814,1999,Chuck Liddell,1,no,Submission,24,12,70,58,0,0,0,1,1,21,12,2,0,1,0,11,3,2,1,11,8,L
3814,1999,Jeremy Horn,1,no,Submission,11,8,16,13,7,3,3,2,0,3,1,5,4,3,3,7,5,4,3,0,0,W
3815,1999,Maurice Smith,2,no,Decision,16,9,21,14,0,0,2,0,0,9,2,2,2,5,5,13,6,3,3,0,0,L
3815,1999,Kevin Randleman,2,no,Decision,49,17,77,39,4,4,0,5,0,49,17,0,0,0,0,18,4,2,1,29,12,W
3816,1999,Valeri Ignatov,1,no,KO/TKO,8,2,14,7,0,0,0,0,0,8,2,0,0,0,0,7,1,1,1,0,0,L
3816,1999,Evan Tanner,1,no,KO/TKO,32,23,35,25,1,1,1,2,0,26,18,5,4,1,1,8,3,2,2,22,18,W
3817,1999,Jason Godsey,1,no,Submission,7,2,16,9,0,0,0,0,0,5,0,2,2,0,0,5,1,2,1,0,0,L
3817,1999,Pete Williams,1,no,Submission,7,3,14,10,1,1,1,1,0,6,2,1,1,0,0,3,1,2,1,2,1,W
3818,1999,Joey Roberts,1,no,TKO,42,17,60,33,2,1,2,1,1,38,14,4,3,0,0,8,0,4,2,30,15,L
3818,1999,Sione Latu,1,no,TKO,19,9,26,14,1,1,0,2,1,15,6,3,2,1,1,6,3,10,4,3,2,W
3805,1999,Kevin Randleman,3,yes,Decision,61,20,114,56,6,6,0,4,0,58,19,3,1,0,0,2,0,0,0,59,20,L
3805,1999,Bas Rutten,3,yes,Decision,29,18,195,181,0,0,1,0,0,20,10,7,6,2,2,11,4,1,1,17,13,W
3806,1999,Tra Telligman,1,no,KO/TKO,46,16,46,16,1,0,0,0,0,41,14,1,0,4,2,38,13,8,3,0,0,L
3806,1999,Pedro Rizzo,1,no,KO/TKO,43,9,43,9,0,0,0,0,0,41,7,0,0,2,2,42,9,0,0,1,0,W
3807,1999,Travis Fulton,1,no,Submission,22,6,34,18,1,0,0,0,0,20,4,0,0,2,2,13,2,1,0,8,4,L
3807,1999,Pete Williams,1,no,Submission,27,15,34,22,0,0,2,2,0,18,7,1,0,8,8,16,8,1,1,10,6,W
3808,1999,Tony Petarra,1,no,KO/TKO,5,4,7,6,2,0,0,0,0,3,3,1,0,1,1,0,0,5,4,0,0,L
3808,1999,Wanderlei Silva,1,no,KO/TKO,32,25,39,32,0,0,0,0,0,18,12,14,13,0,0,2,0,29,24,1,1,W
3809,1999,David Roberts,1,no,KO/TKO,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,L
3809,1999,Marcelo Mello,1,no,KO/TKO,13,7,15,9,2,1,0,3,0,12,6,1,1,0,0,1,1,0,0,12,6,W
3810,1999,Fabiano Iha,1,no,TKO,3,0,3,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,L
3810,1999,Laverne Clark,1,no,TKO,6,6,6,6,0,0,0,0,0,3,3,3,3,0,0,3,3,1,1,2,2,W
3811,1999,Chris Condo,1,no,KO/TKO,2,0,3,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,L
3811,1999,Ron Waterman,1,no,KO/TKO,8,6,14,12,1,1,0,1,0,8,6,0,0,0,0,0,0,0,0,8,6,W
3797,1999,Marco Ruas,1,no,KO/TKO,1,1,6,4,1,1,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,L
3797,1999,Maurice Smith,1,no,KO/TKO,4,4,12,12,0,0,0,1,0,2,2,0,0,2,2,2,2,0,0,2,2,W
3798,1999,Andre Pederneiras,2,yes,TKO,19,10,26,17,1,0,0,0,0,10,3,2,1,7,6,8,4,9,5,2,1,L
3798,1999,Pat Miletich,2,yes,TKO,42,13,54,25,0,0,0,0,0,32,6,7,5,3,2,31,6,11,7,0,0,W
3799,1999,Daiju Takase,1,no,KO/TKO,14,0,15,1,1,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,L
3799,1999,Jeremy Horn,1,no,KO/TKO,59,35,76,51,0,0,0,2,0,50,27,3,3,6,5,17,8,5,3,37,24,W
3800,1999,Flavio Luiz Moura,1,no,Submission,2,1,18,15,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,1,0,L
3800,1999,Paul Jones,1,no,Submission,35,21,74,60,0,0,2,2,1,34,20,1,1,0,0,2,0,0,0,33,21,W
3801,1999,Tim Lajcik,2,no,KO/TKO,31,12,71,43,0,0,0,4,0,29,10,2,2,0,0,6,0,2,1,23,11,L
3801,1999,Tsuyoshi Kohsaka,2,no,KO/TKO,14,11,77,73,3,0,3,1,1,7,7,2,2,5,2,7,4,0,0,7,7,W
3802,1999,Royce Alger,2,no,KO/TKO,26,11,27,12,8,2,0,2,0,26,11,0,0,0,0,7,0,4,3,15,8,L
3802,1999,Eugene Jackson,2,no,KO/TKO,46,21,52,27,0,0,1,0,0,40,15,6,6,0,0,34,11,7,5,5,5,W
3803,1999,Ron Waterman,1,no,KO/TKO,48,22,53,27,0,0,0,0,0,42,19,6,3,0,0,15,8,33,14,0,0,L
3803,1999,Andre Roberts,1,no,KO/TKO,20,10,21,11,0,0,0,0,0,19,10,1,0,0,0,9,4,8,3,3,3,W
7802,1999,Tito Ortiz,4,yes,KO/TKO,74,20,125,67,9,8,0,2,0,70,18,3,1,1,1,21,3,11,0,42,17,L
7802,1999,Frank Shamrock,4,yes,KO/TKO,61,31,227,193,0,0,1,0,1,34,10,11,8,16,13,46,21,10,5,5,5,W
7804,1999,Tim Lajcik,3,no,Decision,30,12,88,70,0,0,0,0,0,25,7,5,5,0,0,19,4,5,3,6,5,D
7804,1999,Ron Waterman,3,no,Decision,25,14,59,44,10,2,2,2,0,14,8,1,1,10,5,7,4,10,5,8,5,D
7805,1999,Jason Godsey,1,no,Submission,7,1,16,8,1,1,0,0,0,3,0,3,0,1,1,7,1,0,0,0,0,L
7805,1999,Jeremy Horn,1,no,Submission,4,3,9,7,0,0,1,0,0,3,2,0,0,1,1,3,2,1,1,0,0,W
7806,1999,Steve Judson,1,no,KO/TKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
7806,1999,Brad Kohler,1,no,KO/TKO,3,3,3,3,1,1,0,0,0,3,3,0,0,0,0,1,1,2,2,0,0,W
7807,1999,Paul Jones,1,no,TKO,7,5,8,6,5,0,0,0,0,2,0,2,2,3,3,4,3,3,2,0,0,L
7807,1999,Chuck Liddell,1,no,TKO,28,13,34,19,0,0,0,0,0,28,13,0,0,0,0,12,3,12,6,4,4,W
7808,1999,Valeri Ignatov,3,no,Decision,25,7,64,45,0,0,1,0,0,23,5,2,2,0,0,22,5,2,2,1,0,L
7808,1999,Matt Hughes,3,no,Decision,117,77,164,124,9,5,0,1,0,88,48,29,29,0,0,27,13,5,2,85,62,W
7809,1999,Lowell Anderson,3,no,KO/TKO,33,9,41,17,1,0,0,0,0,28,6,4,3,1,0,29,9,4,0,0,0,L
7809,1999,John Lewis,3,no,KO/TKO,61,20,77,34,1,1,0,0,0,58,18,3,2,0,0,46,11,15,9,0,0,W
7837,1999,Jens Pulver,2,no,Decision,81,48,105,69,1,0,1,0,0,62,32,9,7,10,9,16,3,53,35,12,10,D
7837,1999,Alfonso Alcarez,2,no,Decision,62,34,101,69,2,1,0,0,0,47,21,8,6,7,7,15,9,37,21,10,4,D
7795,1999,Pete Williams,5,yes,Decision,21,8,74,55,0,0,1,1,0,16,5,3,2,2,1,10,3,5,2,6,3,L
