nom, taille, reach, age, NbMatch, NbTitleMatch, NbRound, PourcentageWin, NbWinStreak, PourcentageWinTKO, PourcentageWinDecision, PourcentageWinSubmission, PourcentageLoss, NbLossStreak, PourcentageLossTKO, PourcentageLossDecision, PourcentageLossSubmission, PourcentageHead, PourcentageHeadDef, PourcentageBody, PourcentageBodyDef, PourcentageLeg, PourcentageLegDef, PourcentageSigStrike, PourcentageSigStrikeDef, PourcentageStrike, PourcentageStrikeDef, PourcentageTakedown, PourcentageTakedownDef, PourcentageClinch, PourcentageClinchDef, PourcentageDistance, PourcentageDistanceDef, PourcentageGround, PourcentageGroundDef, NbSubAttempts, NbSubDef, NbPass, NbReversals, NbSigStrike, NbStrike, NbHead, NbBody, NbLeg, NbTakedown, NbClinch, NbDistance, NbGround, NbSigStrikeDef, NbStrikeDef, NbHeadDef, NbBodyDef, NbLegDef, NbTakedownDef, NbClinchDef, NbDistanceDef, NbGroundDef, NbMatchAgainstAdv, NbWinAgainstAdv, NbLossAgainstAdv, nom2, taille2, reach2, age2, NbMatch2, NbTitleMatch2, NbRound2, PourcentageWin2, NbWinStreak2, PourcentageWinTKO2, PourcentageWinDecision2, PourcentageWinSubmission2, PourcentageLoss2, NbLossStreak2, PourcentageLossTKO2, PourcentageLossDecision2, PourcentageLossSubmission2, PourcentageHead2, PourcentageHeadDef2, PourcentageBody2, PourcentageBodyDef2, PourcentageLeg2, PourcentageLegDef2, PourcentageSigStrike2, PourcentageSigStrikeDef2, PourcentageStrike2, PourcentageStrikeDef2, PourcentageTakedown2, PourcentageTakedownDef2, PourcentageClinch2, PourcentageClinchDef2, PourcentageDistance2, PourcentageDistanceDef2, PourcentageGround2, PourcentageGroundDef2, NbSubAttempts2, NbSubDef2, NbPass2, NbReversals2, NbSigStrike2, NbStrike2, NbHead2, NbBody2, NbLeg2, NbTakedown2, NbClinch2, NbDistance2, NbGround2, NbSigStrikeDef2, NbStrikeDef2, NbHeadDef2, NbBodyDef2, NbLegDef2, NbTakedownDef2, NbClinchDef2, NbDistanceDef2, NbGroundDef2, NbMatchAgainstAdv2, NbWinAgainstAdv2, NbLossAgainstAdv2, res
Joshua Burkman,177,72.0,35,12,0,30,0.4166666666666667,0,0.2,0.6,0.2,0.5,1,0.0,0.5,0.5,0.3114478114478115,0.6230769230769231,0.6172839506172839,0.2542372881355932,0.8879310344827587,0.16923076923076918,0.427307206068268,0.5354141656662665,0.4911894273127753,0.38810900082576383,0.37681159420289856,0.6923076923076923,0.625,0.33720930232558144,0.3291139240506329,0.6148760330578512,0.7285714285714285,0.2857142857142857,4,9,7,1,791,908,594,81,116,69,168,553,70,833,1211,650,118,65,39,172,605,56,0,0,0,Patrick Cote,180,71.0,35,17,2,42,0.47058823529411764,1,0.25,0.625,0.0,0.5294117647058824,0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.38659058487874465,0.5792682926829269,0.6172839506172839,0.2455089820359282,0.7515151515151515,0.18018018018018023,0.427307206068268,0.48816029143898,0.5941391941391941,0.342560553633218,0.22727272727272727,0.47916666666666663,0.6214689265536724,0.32512315270935965,0.3932107496463932,0.6148760330578512,0.7192982456140351,0.33640552995391704,3,11,15,3,998,1365,701,132,165,44,177,707,114,1098,1734,820,167,111,48,203,678,217,0,0,0,B
Chad Laprise,177,71.0,29,3,1,9,1.0,3,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.30959752321981426,0.7551020408163265,0.7413793103448276,0.3666666666666667,0.9791666666666666,0.2068965517241379,0.4428904428904429,0.6213592233009708,0.46578366445916114,0.6032482598607889,0.5,0.7692307692307692,0.5862068965517241,0.1842105263157895,0.43107769423558895,0.6630727762803235,1.0,1.0,0,0,5,0,429,453,323,58,48,8,29,399,1,412,431,294,60,58,13,38,371,3,0,0,0,Francisco Trinaldo,175,70.0,37,10,0,24,0.7,3,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.3,0,0.0,0.6666666666666666,0.3333333333333333,0.29454545454545455,0.6505747126436782,0.7413793103448276,0.3647058823529412,0.875,0.14893617021276595,0.4428904428904429,0.5661375661375662,0.5251641137855579,0.41721854304635764,0.42105263157894735,0.6,0.7195121951219512,0.1384615384615384,0.34972677595628415,0.6630727762803235,0.6057692307692307,0.4,5,4,8,1,735,914,550,121,64,19,82,549,104,567,906,435,85,47,45,65,447,55,0,0,0,B
Tony Sims,180,70.0,30,1,0,1,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.47058823529411764,0.7307692307692308,1.0,0.0,0.0,0.0,0.5263157894736842,0.6785714285714286,0.5714285714285714,0.59375,0.0,0.0,0.3333333333333333,0.75,0.46153846153846156,0.6666666666666667,1.0,0.0,0,0,0,0,19,21,17,2,0,1,3,13,3,28,32,26,2,0,0,4,24,0,0,0,0,Olivier Aubin-Mercier,175,70.0,26,3,1,8,0.6666666666666666,2,0.0,0.0,1.0,0.3333333333333333,0,0.0,1.0,0.0,0.3915343915343915,0.7602040816326531,1.0,0.2894736842105263,1.0,0.13636363636363635,0.5263157894736842,0.5971223021582734,0.5639344262295082,0.4868804664723032,0.2413793103448276,0.0,0.8529411764705882,0.43999999999999995,0.4320388349514563,0.6666666666666667,0.7,0.4,2,0,6,0,250,305,189,42,19,29,34,206,10,278,343,196,38,44,1,25,248,5,0,0,0,B
Maryna Moroz,170,67.0,24,1,0,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.36666666666666664,0.75,0.5,0.5,0.0,0.25,0.375,0.5416666666666667,0.375,0.5,0.0,0.0,0.0,0.5,0.375,0.5454545454545454,0.0,0.0,1,0,0,0,32,32,30,2,0,0,0,32,0,24,26,12,4,8,0,2,22,0,0,0,0,Valerie Letourneau,170,68.0,32,2,0,6,1.0,2,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.3008849557522124,0.746177370030581,0.5,0.4390243902439024,0.6190476190476191,0.2222222222222222,0.375,0.7002652519893899,0.37681159420289856,0.6750629722921915,0.5,0.875,0.40816326530612246,0.5333333333333333,0.3467048710601719,0.5454545454545454,1.0,0.33333333333333337,2,1,4,1,399,414,339,39,21,4,49,349,1,377,397,327,41,9,8,30,338,9,0,0,0,B
Sam Stout,175,70.0,31,19,0,50,0.47368421052631576,0,0.1111111111111111,0.8888888888888888,0.0,0.5263157894736842,2,0.2,0.6,0.2,0.1764267064528161,0.65741254858412,0.6266375545851528,0.30078125,0.8062283737024222,0.19117647058823528,0.2896732788798133,0.574966828836798,0.32806969779471823,0.5293172690763053,0.38461538461538464,0.7786259541984732,0.7045454545454546,0.3035714285714286,0.2657125077784692,0.5934223069590085,0.5609756097560976,0.4117647058823529,2,13,9,1,3428,3673,2681,458,289,26,132,3214,82,2261,2490,1801,256,204,131,112,2098,51,0,0,0,Frankie Perez,180,73.0,26,1,0,3,0.0,0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.23076923076923078,0.5348837209302326,0.6266375545851528,0.2142857142857143,1.0,0.2727272727272727,0.2896732788798133,0.46846846846846846,0.54,0.4233576642335767,0.25,0.19999999999999996,0.5,0.0,0.3888888888888889,0.5934223069590085,1.0,0.35593220338983056,1,0,0,0,39,50,26,6,7,4,2,36,1,111,137,86,14,11,5,0,52,59,0,0,0,B
Yves Jabouin,170,68.0,36,9,0,20,0.5555555555555556,0,0.0,1.0,0.0,0.4444444444444444,1,0.75,0.0,0.25,0.319672131147541,0.7311643835616438,0.6176470588235294,0.31999999999999995,0.6470588235294118,0.32098765432098764,0.41607898448519043,0.6339869281045751,0.4681107099879663,0.5417989417989417,0.5,0.8,0.6896551724137931,0.33870967741935487,0.3815580286168522,0.7079934747145187,0.6862745098039216,0.33333333333333337,0,11,9,4,709,831,488,136,85,22,29,629,51,765,945,584,100,81,20,62,613,90,0,0,0,Felipe Arantes,172,73.0,27,7,0,19,0.42857142857142855,0,0.3333333333333333,0.6666666666666666,0.0,0.42857142857142855,1,0.0,1.0,0.0,0.4140625,0.7410526315789474,0.6176470588235294,0.3615384615384616,0.8076923076923077,0.32432432432432434,0.41607898448519043,0.6401869158878505,0.5698757763975155,0.5044543429844097,0.6,0.4285714285714286,0.5365853658536586,0.41538461538461535,0.42699724517906334,0.7079934747145187,0.6886792452830188,0.5733333333333333,3,1,6,5,510,644,384,74,52,15,41,363,106,642,898,475,130,37,28,65,502,75,0,0,0,B
Marcos Rogerio de Lima,185,75.0,30,2,0,2,1.0,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7058823529411765,0.5,0.8571428571428571,0.0,1.0,0.0,0.8064516129032258,0.4,0.851063829787234,0.33333333333333337,0.0,0.0,0.9230769230769231,0.25,0.75,0.5,0.6666666666666666,0.0,0,0,0,0,31,47,17,7,7,0,13,12,6,10,12,8,2,0,0,4,6,0,0,0,0,Nikita Krylov,190,77.0,23,5,0,7,0.6,2,0.6666666666666666,0.0,0.3333333333333333,0.4,0,0.5,0.0,0.5,0.6119402985074627,0.44047619047619047,0.8571428571428571,0.2222222222222222,0.8125,0.0,0.8064516129032258,0.41052631578947374,0.7445255474452555,0.25,0.0,0.25,0.7380952380952381,0.4,0.4666666666666667,0.5,0.7333333333333333,0.2962962962962963,3,3,2,2,174,274,134,24,16,1,84,60,30,95,192,84,9,2,8,35,33,27,0,0,0,B
Chris Beal,170,69.0,30,3,0,8,0.6666666666666666,0,0.5,0.5,0.0,0.3333333333333333,1,0.0,1.0,0.0,0.2939068100358423,0.6753246753246753,0.6818181818181818,0.631578947368421,1.0,0.39583333333333337,0.3355048859934853,0.6275167785234899,0.4124293785310734,0.5013054830287207,0.625,0.5714285714285714,0.5641025641025641,0.4,0.21844660194174756,0.6821705426356589,0.5806451612903226,0.15000000000000002,1,4,8,2,307,354,279,22,6,8,39,206,62,298,383,231,19,48,7,20,258,20,0,0,0,Chris Kelades,170,68.0,34,2,0,6,0.5,0,0.0,1.0,0.0,0.5,1,0.0,0.0,1.0,0.45714285714285713,0.52,0.6818181818181818,0.1428571428571429,0.7142857142857143,0.0,0.3355048859934853,0.3835616438356164,0.7073170731707317,0.2753623188405797,0.3333333333333333,0.33333333333333337,0.9,0.33333333333333337,0.2777777777777778,0.6821705426356589,0.6341463414634146,0.19999999999999996,1,4,6,1,97,164,70,20,7,6,20,36,41,73,138,50,14,9,12,3,40,30,0,0,0,B
Elias Silverio,180,73.0,29,4,0,12,0.75,0,0.0,0.6666666666666666,0.3333333333333333,0.25,1,1.0,0.0,0.0,0.38125,0.6428571428571428,0.6637168141592921,0.4,0.7297297297297297,0.12765957446808507,0.49506903353057197,0.5426356589147288,0.5808383233532934,0.4883720930232558,0.8571428571428571,0.9130434782608696,0.7538461538461538,0.2702702702702703,0.43073047858942065,0.5868263473053892,0.6888888888888889,0.25,1,0,9,0,507,668,320,113,74,7,65,397,45,387,430,280,60,47,23,37,334,16,0,0,0,Shane Campbell,182,71.0,28,1,0,1,0.0,0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.17857142857142858,0.524390243902439,0.6637168141592921,0.46153846153846156,0.8666666666666667,0.6666666666666667,0.49506903353057197,0.5204081632653061,0.43859649122807015,0.48245614035087714,0.0,1.0,0.3333333333333333,0.5384615384615384,0.4444444444444444,0.5868263473053892,0.0,0.48275862068965514,0,0,0,0,57,57,28,14,15,3,3,54,0,98,114,82,13,3,2,13,56,29,0,0,0,B
Daniel Jolly,185,75.0,31,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Misha Cirkunov,190,77.0,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Demetrious Johnson,160,66.0,29,12,8,45,0.8333333333333334,8,0.1,0.6,0.3,0.08333333333333333,0,0.0,1.0,0.0,0.36674259681093396,0.7981859410430839,0.7764705882352941,0.2951541850220264,0.7216117216117216,0.3666666666666667,0.5251509054325956,0.6631407648494712,0.6185977125808055,0.5186721991701244,0.5339805825242718,0.736842105263158,0.782258064516129,0.32432432432432434,0.4060077519379845,0.7546583850931677,0.8390804597701149,0.3414634146341463,6,6,32,2,1491,2011,878,340,273,103,372,1032,87,1229,1687,882,227,120,76,222,966,41,1,1,0,John Dodson,160,66.0,31,7,2,17,0.8571428571428571,3,0.6666666666666666,0.3333333333333333,0.0,0.14285714285714285,0,0.0,1.0,0.0,0.25806451612903225,0.678916827852998,0.6697247706422018,0.4653465346534653,0.8444444444444444,0.40909090909090906,0.35397039030955585,0.6147308781869689,0.3826530612244898,0.5691906005221932,0.4,0.8888888888888888,0.6666666666666666,0.211864406779661,0.3100303951367781,0.7546583850931677,0.76,0.4,0,0,1,0,743,784,589,109,45,15,60,658,25,706,766,517,101,88,45,118,583,5,1,0,1,A
Andrei Arlovski,190,77.0,36,17,5,31,0.7647058823529411,6,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.23529411764705882,0,0.75,0.25,0.0,0.29658792650918636,0.720125786163522,0.5740740740740741,0.26315789473684215,0.6832298136645962,0.18571428571428572,0.37563971340839303,0.646505376344086,0.43800178412132024,0.5748571428571428,0.4,0.8837209302325582,0.6134453781512605,0.4716981132075472,0.32432432432432434,0.6887096774193548,0.6818181818181818,0.4084507042253521,5,3,3,0,977,1121,762,54,161,5,119,814,44,744,875,636,38,70,43,53,620,71,0,0,0,Frank Mir,190,79.0,36,25,5,39,0.64,2,0.3125,0.125,0.5,0.36,0,0.7777777777777778,0.2222222222222222,0.0,0.3374233128834356,0.4630177514792899,0.8636363636363636,0.14,0.9,0.032786885245901676,0.4764795144157815,0.37880496054115,0.5953436807095344,0.27359180687637163,0.45454545454545453,0.5454545454545454,0.75,0.24279835390946503,0.34285714285714286,0.6887096774193548,0.5746268656716418,0.17012448132780078,21,2,23,1,659,902,489,110,60,44,140,385,134,887,1367,676,150,61,11,243,403,241,0,0,0,A
Jimi Manuwa,185,79.0,35,5,0,10,0.8,1,0.75,0.25,0.0,0.2,0,1.0,0.0,0.0,0.4107142857142857,0.6503067484662577,0.7454545454545455,0.22807017543859653,0.9154929577464789,0.09756097560975607,0.5952380952380952,0.47126436781609193,0.6358381502890174,0.3780487804878049,0.3333333333333333,0.7857142857142857,0.8227848101265823,0.18055555555555558,0.5095238095238095,0.5923913043478262,0.6,0.19999999999999996,1,0,1,0,294,346,168,55,71,9,79,210,5,261,328,163,57,41,14,72,184,5,0,0,0,Anthony Johnson,187,78.0,31,15,1,27,0.6666666666666666,0,0.8,0.2,0.0,0.3333333333333333,1,0.2,0.0,0.8,0.38312829525483305,0.7174515235457064,0.7454545454545455,0.5636363636363637,0.7971014492753623,0.3015873015873016,0.5952380952380952,0.6450939457202505,0.5875984251968503,0.4523470839260313,0.5714285714285714,0.7857142857142857,0.6857142857142857,0.4473684210526315,0.374749498997996,0.5923913043478262,0.6363636363636364,0.22807017543859653,5,12,7,1,701,1016,569,63,69,28,70,499,132,479,703,361,55,63,28,38,384,57,0,0,0,B
Corey Anderson,190,79.0,26,3,1,7,0.6666666666666666,0,0.5,0.5,0.0,0.3333333333333333,1,1.0,0.0,0.0,0.4155124653739612,0.7282608695652174,0.6666666666666666,0.3157894736842105,0.8,0.15909090909090906,0.4444444444444444,0.5951417004048583,0.5010615711252654,0.5856573705179282,0.47368421052631576,1.0,0.6181818181818182,0.5714285714285714,0.40059347181008903,0.5973451327433628,0.8461538461538461,0.0,0,1,3,0,405,471,361,39,5,19,55,337,13,247,251,184,19,44,1,21,226,0,0,0,0,Jan Blachowicz,187,78.0,32,2,0,4,0.5,0,1.0,0.0,0.0,0.5,1,0.0,1.0,0.0,0.3695652173913043,0.6730769230769231,0.6428571428571429,0.36,0.8333333333333334,0.19999999999999996,0.4523809523809524,0.5108695652173914,0.5106382978723404,0.3897058823529411,0.0,1.0,0.6875,0.23529411764705888,0.38235294117647056,0.5973451327433628,0.875,0.0,0,0,0,0,126,141,92,28,6,3,16,102,8,92,136,52,25,15,2,17,75,0,0,0,0,A
Alex Chambers,160,63.0,37,2,0,4,0.5,1,0.0,0.0,1.0,0.5,0,0.0,0.0,1.0,0.32857142857142857,0.6227544910179641,0.6666666666666666,0.40740740740740744,0.5666666666666667,0.18181818181818177,0.45161290322580644,0.5509259259259259,0.47794117647058826,0.4299674267100977,0.5,0.5,0.5555555555555556,0.5121951219512195,0.42105263157894735,0.609271523178808,0.5,0.25,2,1,1,0,124,136,70,24,30,6,27,95,2,216,307,167,27,22,6,41,151,24,0,0,0,Paige VanZant,162,65.0,21,2,0,6,1.0,2,0.5,0.5,0.0,0.0,0,0.0,0.0,0.0,0.6134969325153374,0.5593220338983051,0.6666666666666666,0.17647058823529416,1.0,0.33333333333333337,0.45161290322580644,0.41666666666666663,0.7593360995850622,0.3205128205128205,0.45454545454545453,0.4444444444444444,0.6447368421052632,0.37254901960784315,0.46875,0.609271523178808,0.6956521739130435,0.16666666666666663,3,1,6,3,200,482,163,27,10,11,76,32,92,96,156,59,34,3,9,51,33,12,0,0,0,B
Paul Felder,180,70.0,31,3,0,8,0.6666666666666666,0,0.5,0.5,0.0,0.3333333333333333,1,0.0,1.0,0.0,0.296875,0.6818181818181819,0.6,0.2325581395348837,0.8809523809523809,0.19999999999999996,0.39939024390243905,0.5189873417721519,0.4353932584269663,0.5075757575757576,0.5,0.6842105263157895,0.6923076923076923,0.19999999999999996,0.33460076045627374,0.5416666666666667,0.6410256410256411,0.3125,0,0,1,0,328,356,256,30,42,2,26,263,39,237,264,154,43,40,19,5,216,16,0,0,0,Ross Pearson,172,69.0,31,16,1,39,0.5625,0,0.5555555555555556,0.4444444444444444,0.0,0.375,1,0.3333333333333333,0.5,0.16666666666666666,0.32569558101472995,0.7599699021820918,0.6,0.3763440860215054,0.8108108108108109,0.38053097345132747,0.39939024390243905,0.6898034398034398,0.46757679180887374,0.6353529738743746,0.3225806451612903,0.7647058823529411,0.703125,0.3728813559322034,0.36515151515151517,0.5416666666666667,0.5853658536585366,0.3548387096774194,0,2,3,1,1553,1758,1222,220,111,31,192,1320,41,1628,1799,1329,186,113,68,177,1420,31,0,0,0,B
John Lineker,160,67.0,25,8,0,19,0.75,2,0.6666666666666666,0.3333333333333333,0.0,0.25,0,0.0,0.5,0.5,0.326007326007326,0.6433021806853583,0.5875912408759124,0.38211382113821135,0.6274509803921569,0.23529411764705888,0.4020979020979021,0.5784313725490196,0.43967611336032386,0.5189873417721519,0.6666666666666666,0.6666666666666667,0.5138888888888888,0.5,0.3848454636091725,0.60431654676259,0.5362318840579711,0.37681159420289856,5,3,0,1,1144,1235,819,274,51,6,72,1003,69,816,948,642,123,51,33,52,695,69,0,0,0,Francisco Rivera,172,68.0,34,8,0,17,0.5,1,0.75,0.25,0.0,0.375,0,0.0,0.3333333333333333,0.6666666666666666,0.34879406307977734,0.7811320754716982,0.72,0.36904761904761907,0.8142857142857143,0.3111111111111111,0.4264036418816389,0.6965098634294385,0.487248322147651,0.6025316455696202,0.625,0.7407407407407407,0.6181818181818182,0.37209302325581395,0.39718804920913886,0.60431654676259,0.6,0.33333333333333337,4,3,1,0,659,745,539,50,70,8,55,569,35,659,790,530,84,45,27,43,562,54,0,0,0,A
Raquel Pennington,170,67.0,27,4,0,10,0.5,0,0.0,0.5,0.5,0.5,1,0.0,1.0,0.0,0.38243626062322944,0.8026030368763557,0.6964285714285714,0.39560439560439564,0.825,0.34615384615384615,0.4610244988864143,0.7179930795847751,0.4968944099378882,0.6523076923076923,0.36363636363636365,0.7647058823529411,0.7088607594936709,0.38541666666666663,0.36904761904761907,0.7849686847599164,0.7941176470588235,0.6666666666666667,4,0,2,0,449,483,353,56,40,11,79,336,34,578,650,461,91,26,17,96,479,3,1,0,1,Jessica Andrade,154,62.0,24,6,0,13,0.6666666666666666,1,0.0,0.75,0.25,0.3333333333333333,0,0.5,0.0,0.5,0.505338078291815,0.6324110671936759,0.8333333333333334,0.1333333333333333,1.0,0.13636363636363635,0.5526315789473685,0.5689655172413793,0.6297619047619047,0.4992947813822285,0.5625,0.7391304347826086,0.6376811594202898,0.288135593220339,0.5108481262327417,0.7849686847599164,0.7714285714285715,0.388235294117647,3,5,17,0,646,840,562,66,18,16,69,507,70,580,709,506,30,44,23,59,436,85,1,1,0,A
Tiago Trator,175,70.0,28,2,0,4,0.5,0,0.0,1.0,0.0,0.5,1,1.0,0.0,0.0,0.19811320754716982,0.6799999999999999,0.43478260869565216,0.10526315789473684,0.8260869565217391,0.4444444444444444,0.3942857142857143,0.5533980582524272,0.4716981132075472,0.4871794871794872,0.0,0.33333333333333337,0.6842105263157895,0.4444444444444444,0.3161764705882353,0.6296296296296297,0.0,0.15384615384615385,0,0,0,0,175,212,106,23,46,2,38,136,1,103,117,75,19,9,3,9,81,13,0,0,0,Clay Collard,180,73.0,22,3,0,9,0.3333333333333333,0,0.0,1.0,0.0,0.6666666666666666,1,0.5,0.5,0.0,0.20422535211267606,0.5865102639296187,0.4647887323943662,0.2524271844660194,0.6984126984126984,0.19999999999999996,0.29285714285714287,0.48945147679324896,0.31925675675675674,0.4311594202898551,0.38461538461538464,0.6666666666666667,0.6818181818181818,0.38983050847457623,0.2505050505050505,0.6296296296296297,0.47619047619047616,0.09999999999999998,2,2,3,1,560,592,426,71,63,26,44,495,21,474,552,341,103,30,3,59,365,50,0,0,0,A
Joe Riggs,182,70.0,33,10,0,16,0.4,0,0.5,0.25,0.25,0.6,3,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.45064377682403434,0.6666666666666667,0.7727272727272727,0.36363636363636365,0.8888888888888888,0.3913043478260869,0.49242424242424243,0.5772727272727273,0.5958702064896755,0.30753968253968256,0.5789473684210527,0.72,0.6166666666666667,0.3076923076923077,0.3884297520661157,0.7304964539007093,0.5542168674698795,0.2962962962962963,2,6,11,2,264,339,233,22,9,19,60,121,83,220,504,153,44,23,25,52,141,27,0,0,0,Ron Stallings,187,75.0,32,2,0,4,0.5,1,0.0,1.0,0.0,0.5,0,1.0,0.0,0.0,0.4857142857142857,0.7023809523809523,0.8,0.19999999999999996,0.8571428571428571,0.10526315789473684,0.5882352941176471,0.5575221238938053,0.6689655172413793,0.36979166666666663,0.0,0.8333333333333334,0.6206896551724138,0.5483870967741935,0.5833333333333334,0.7304964539007093,0.0,0.23529411764705888,0,0,0,0,102,145,70,25,7,0,29,72,1,113,192,84,10,19,12,31,65,17,0,0,0,A
Nazareno Malegarie,172,70.0,29,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joaquim Silva,172,69.0,26,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Roy Nelson,182,72.0,39,14,1,29,0.5,0,1.0,0.0,0.0,0.5,2,0.14285714285714285,0.8571428571428571,0.0,0.30482758620689654,0.5520607375271149,0.6052631578947368,0.2248520710059172,0.8076923076923077,0.0641025641025641,0.3358681875792142,0.4721984602224123,0.4124168514412417,0.4394654088050315,0.16666666666666666,0.5925925925925926,0.4375,0.3351648351648352,0.29685157421289354,0.5046439628482973,0.7619047619047619,0.11111111111111116,1,0,5,0,789,902,725,38,26,24,80,667,42,1169,1272,922,169,78,27,182,969,18,0,0,0,Josh Barnett,190,78.0,38,7,1,11,0.7142857142857143,0,0.8,0.0,0.2,0.2857142857142857,1,1.0,0.0,0.0,0.45023696682464454,0.5763888888888888,0.6052631578947368,0.15384615384615385,0.8846153846153846,0.2857142857142857,0.3358681875792142,0.5112359550561798,0.6803874092009685,0.39676113360323884,0.8,0.6,0.7108433734939759,0.31818181818181823,0.3711340206185567,0.5046439628482973,0.6176470588235294,0.40909090909090906,4,1,10,0,282,413,211,45,26,5,83,97,102,178,247,144,13,21,10,44,90,44,0,0,0,B
Uriah Hall,182,79.0,31,7,1,15,0.5714285714285714,1,0.75,0.25,0.0,0.42857142857142855,0,0.0,1.0,0.0,0.40559440559440557,0.8170731707317074,0.6363636363636364,0.4328358208955224,0.9264705882352942,0.16239316239316237,0.5290023201856149,0.5790697674418605,0.5880077369439072,0.45785123966942154,0.4375,0.76,0.8181818181818182,0.21568627450980393,0.47230320699708456,0.6358543417366946,0.7090909090909091,0.5,1,1,1,3,431,517,286,77,68,16,33,343,55,430,605,246,67,117,25,51,357,22,0,0,0,Gegard Mousasi,187,76.0,30,6,0,16,0.6666666666666666,2,0.25,0.5,0.25,0.3333333333333333,0,0.0,0.5,0.5,0.4340659340659341,0.8132295719844358,0.575,0.5348837209302326,0.8863636363636364,0.2571428571428571,0.49107142857142855,0.7194029850746269,0.6092307692307692,0.6472148541114058,0.5714285714285714,0.7272727272727273,0.5714285714285714,0.375,0.43646408839779005,0.6358543417366946,0.7692307692307693,0.19999999999999996,2,1,9,1,448,650,364,40,44,7,21,362,65,335,377,257,43,35,22,8,307,20,0,0,0,A
Kyoji Horiguchi,165,66.0,25,5,1,14,0.8,0,0.5,0.5,0.0,0.2,1,0.0,0.0,1.0,0.40502793296089384,0.7636363636363637,0.6557377049180327,0.4,0.8,0.33333333333333337,0.45785876993166286,0.6140845070422536,0.5613126079447323,0.4713375796178344,0.4166666666666667,0.3846153846153846,0.6585365853658537,0.32608695652173914,0.3904761904761905,0.6836734693877551,0.6144578313253012,0.1333333333333333,0,6,4,0,439,579,358,61,20,12,41,315,83,355,471,220,75,60,26,46,294,15,0,0,0,Chico Camus,167,66.0,30,7,0,21,0.42857142857142855,0,0.0,1.0,0.0,0.42857142857142855,1,0.0,0.6666666666666666,0.3333333333333333,0.40816326530612246,0.7056367432150313,0.6764705882352942,0.4177215189873418,0.8888888888888888,0.24137931034482762,0.44095940959409596,0.6439522998296423,0.5633423180592992,0.42250740375123397,0.5,0.6842105263157895,0.6875,0.4693877551020408,0.3862559241706161,0.6836734693877551,0.6136363636363636,0.43999999999999995,3,8,17,5,542,742,490,34,18,12,32,422,88,587,1013,479,79,29,38,49,463,75,0,0,0,A
